"","p_value","mean_exp_in_R","mean_exp_in_NR","per_in_R","per_in_NR","log2_R_NR_"
"PRKCQ",0.369606763623855,1.72058077110786,1.82521274122297,0.271839921913128,0.282724947686585,-0.0851690102430764
"GOLPH3L",0.369788670612459,0.373748169838946,0.396756568239944,0.0492923377257199,0.0551034643106254,-0.0861875920644033
"KLHL18",0.369881154378742,0.848833577354807,0.754557079748896,0.116154221571498,0.108579400139502,0.1698516861546
"TMCO3",0.370129445119051,0.183836017569546,0.220583585212741,0.0302586627623231,0.0348756103231807,-0.262905985976639
"SRRD",0.370408074914924,0.31610541727672,0.332083236456638,0.0424597364568082,0.0478958381771681,-0.0711391377806351
"PLXNA3",0.370431913477855,0.375656417764763,0.393950244129272,0.0571010248901903,0.0630086026505464,-0.0685996792969443
"TRBV5-6",0.370481865661889,0.315231820400195,0.34262729597768,0.0361151781356759,0.040920716112532,-0.120226918815942
"PHF10",0.370515455055803,0.374494875549048,0.388502673796791,0.0571010248901903,0.0632411067193676,-0.0529785502375647
"UNKL",0.370543959949368,0.452518301610542,0.444140897465706,0.0653977550024402,0.0716112531969309,0.0269587176695546
"PURA",0.370697877075916,0.366520253782333,0.316500813764241,0.0571010248901903,0.0516159032783074,0.211683714377764
"BRSK2",0.370890326262796,0.025378233284529,0.0142827249476866,0.00439238653001464,0.00302255289467566,0.829320386885299
"DCBLD2",0.370890326262796,0.0251488530990727,0.0160916066031156,0.00439238653001464,0.00302255289467566,0.644184234682293
"DOK5",0.370890326262796,0.0274133723767692,0.0202697047198326,0.00439238653001464,0.00302255289467566,0.435554746158016
"GLI3",0.370890326262796,0.0238018545632016,0.0164310625435945,0.00439238653001464,0.00302255289467566,0.534648210304572
"KCNS1",0.370890326262796,0.0187506100536847,0.0176912345966054,0.00439238653001464,0.00302255289467566,0.083902803514017
"KIR3DL3",0.370890326262796,0.0287018057589068,0.0215601023017903,0.00439238653001464,0.00302255289467566,0.412777482515955
"SCHIP1",0.370890326262796,0.020688140556369,0.0173122529644269,0.00439238653001464,0.00302255289467566,0.257010497136985
"TSPYL5",0.370890326262796,0.0227183992191313,0.0180283654963962,0.00439238653001464,0.00302255289467566,0.333592579628378
"ZNF660",0.370890326262796,0.0264275256222548,0.0158405022087887,0.00439238653001464,0.00302255289467566,0.738423278001048
"ERCC5",0.371446670009085,1.5441093216203,1.51024180423157,0.200585651537335,0.210648686352011,0.0319953404082949
"GOLM1",0.371624217796324,0.207779404587604,0.172218088816554,0.0307467057101025,0.0267379679144385,0.270815975947671
"CYB5A",0.371672972583463,0.410209858467545,0.449355963729365,0.0497803806734993,0.0553359683794466,-0.1314965851501
"GOLGA8Q",0.371710714645463,0.0572327964860908,0.0399651243896768,0.00976085895558809,0.00744013020227854,0.518100521432744
"RP11-894J14.5",0.371710714645463,0.0411029770619815,0.0337037898163218,0.00976085895558809,0.00744013020227854,0.286332067056262
"NICN1",0.371799046082065,0.355285505124451,0.382429667519182,0.0497803806734993,0.0555684724482678,-0.10621561570513
"CHST10",0.372098453519583,0.0620009760858956,0.0905184840734713,0.00927281600780869,0.0120902115787026,-0.545921495646775
"MAPK8IP1",0.372098453519583,0.0409126403123475,0.049528016740293,0.00927281600780869,0.0120902115787026,-0.275698206932099
"NRBP2",0.372098453519583,0.0696632503660322,0.0774540804464078,0.00927281600780869,0.0120902115787026,-0.152943457138402
"TAGLN",0.372222439088398,0.14639336261591,0.120197628458498,0.025378233284529,0.0218553824691932,0.28444171275899
"CXXC4",0.372265535592615,0.0210151293313812,0.00996744943036503,0.00292825768667643,0.00162752848174843,1.07613204928366
"GCK",0.372265535592615,0.0242459736456808,0.010230179028133,0.00292825768667643,0.00162752848174843,1.24491379674186
"GJC1",0.372265535592615,0.0175012201073694,0.0103650313880493,0.00292825768667643,0.00162752848174843,0.755731018542025
"GPR153",0.372265535592615,0.0189751098096633,0.0112671471750756,0.00292825768667643,0.00162752848174843,0.751985961087837
"HK3",0.372265535592615,0.0128452903855539,0.0108044640781214,0.00292825768667643,0.00162752848174843,0.24961199115792
"IGDCC4",0.372265535592615,0.0161298194241093,0.0135224366426412,0.00292825768667643,0.00162752848174843,0.254375149408862
"KCNMB4",0.372265535592615,0.0161151781356759,0.00932108811904208,0.00292825768667643,0.00162752848174843,0.78984984969589
"LCA5",0.372265535592615,0.014241093216203,0.0091699604743083,0.00292825768667643,0.00162752848174843,0.635072478473382
"LONRF2",0.372265535592615,0.015876037091264,0.00826784468728203,0.00292825768667643,0.00162752848174843,0.941267645144765
"LPL",0.372265535592615,0.0218692044899951,0.0119344338525924,0.00292825768667643,0.00162752848174843,0.873770612875339
"LYL1",0.372265535592615,0.0148950707662274,0.0117368053940944,0.00292825768667643,0.00162752848174843,0.343795198785384
"MYOZ3",0.372265535592615,0.021942410932162,0.0107068123692165,0.00292825768667643,0.00162752848174843,1.03519302617563
"NFIX",0.372265535592615,0.0171156661786237,0.0091304347826087,0.00292825768667643,0.00162752848174843,0.906561979519818
"OVCH1",0.372265535592615,0.0133040507564666,0.00874680306905371,0.00292825768667643,0.00162752848174843,0.605037860215417
"PFN4",0.372265535592615,0.0158613958028306,0.00573820041850732,0.00292825768667643,0.00162752848174843,1.46684947058716
"POTEI",0.372265535592615,0.02165934602245,0.0213345733550337,0.00292825768667643,0.00162752848174843,0.0217964231145892
"PPIAL4D",0.372265535592615,0.0191849682772084,0.0116042780748663,0.00292825768667643,0.00162752848174843,0.725319606856005
"PSG7",0.372265535592615,0.0151439726695949,0.0101325273192281,0.00292825768667643,0.00162752848174843,0.579749647346215
"SERINC2",0.372265535592615,0.0147828208882382,0.00897930713787491,0.00292825768667643,0.00162752848174843,0.719245560778125
"SLC26A4",0.372265535592615,0.0115519765739385,0.00911415949779121,0.00292825768667643,0.00162752848174843,0.341958198665447
"SLC47A2",0.372265535592615,0.015095168374817,0.00869797721460126,0.00292825768667643,0.00162752848174843,0.795335014471841
"SNX31",0.372265535592615,0.013792093704246,0.0069495466170658,0.00292825768667643,0.00162752848174843,0.988850715589248
"SPRR1B",0.372265535592615,0.0216495851634944,0.0097884212973727,0.00292825768667643,0.00162752848174843,1.14519127914135
"TMEM176A",0.372265535592615,0.0161932650073206,0.00913508486398512,0.00292825768667643,0.00162752848174843,0.82590386543058
"TRPM1",0.372265535592615,0.014123962908736,0.00925598697977215,0.00292825768667643,0.00162752848174843,0.609686197373778
"C12orf65",0.37227027469634,0.903079551000488,0.938721227621483,0.119570522205954,0.127877237851662,-0.055843705551427
"PRKCA",0.372438704760769,0.442044899951196,0.378056265984655,0.0746705710102489,0.0683561962334341,0.225591950094341
"ZBTB4",0.372620975143529,0.72630551488531,0.638923506161358,0.13079551000488,0.122762148337596,0.184933316844248
"AC018630.1",0.372991198425098,0.018506588579795,0.0308579400139502,0.00244021473889702,0.00418507323878168,-0.737602775124201
"AL109927.1",0.372991198425098,0.0182284040995608,0.0285073238781679,0.00244021473889702,0.00418507323878168,-0.645144354131813
"PSG4",0.372991198425098,0.010522205954124,0.016479888398047,0.00244021473889702,0.00418507323878168,-0.64726927886911
"RTDR1",0.372991198425098,0.0130405075646657,0.0199790746338061,0.00244021473889702,0.00418507323878168,-0.615489740241329
"ATPAF1",0.373451110394453,0.212098584675451,0.230764938386422,0.0307467057101025,0.0353406184608231,-0.121689048760605
"SIDT1",0.374249559256836,1.13389458272328,1.13294582655196,0.165934602244998,0.175308067891188,0.00120764205339885
"HECTD4",0.374262188194603,1.0710980966325,1.04813531736805,0.165934602244998,0.175075563822367,0.0312656304227383
"B3GNT2",0.374331152872369,1.56614446071254,1.55636131132295,0.204001952171791,0.213903743315508,0.00904026978485906
"KCTD7",0.374640815331851,0.63473401659346,0.648646826319461,0.0966325036603221,0.103929318763078,-0.0312810153899436
"PRKDC",0.374751531047482,2.21453879941435,2.178165542897,0.318204001952172,0.329690769588468,0.0238926693356952
"RIMS3",0.374830593819717,0.0751683748169839,0.0543617763310858,0.0131771595900439,0.0104626830969542,0.467533213755844
"DNAAF2",0.375702336427801,0.399775500244021,0.410704487328528,0.0585651537335286,0.0646361311322948,-0.0389106492100166
"DPM1",0.375814059946987,1.05559297218155,1.09757265752151,0.135675939482674,0.144152522669147,-0.0562627962008523
"CATSPER2",0.376094155260005,0.24145924841386,0.198181818181818,0.0370912640312347,0.0327830737037898,0.284955111671361
"RAD54L2",0.3761457193793,1.83879941434846,1.82040455707975,0.285017081503172,0.296210183678214,0.0145050088037076
"LACTB",0.376278416511378,0.112054660810151,0.0967402929551267,0.0170815031722792,0.0139502441292723,0.212013845900253
"C1orf52",0.376509577550352,1.10274280136652,1.10102766798419,0.136163982430454,0.144617530806789,0.00224561945915467
"TMEM159",0.376536654338303,0.441161542215715,0.445694024645431,0.0673499267935578,0.0737037898163218,-0.014746588061076
"PRKAG2",0.376695639313617,0.646686188384578,0.563938618925831,0.0961444607125427,0.0892815624273425,0.19752765518415
"ANGPTL6",0.376892363067593,0.115334309419229,0.131894908160893,0.0165934602244998,0.0202278539874448,-0.19356712316055
"C7orf43",0.377137015878458,0.185822352367008,0.193389909323413,0.0258662762323084,0.0299930248779354,-0.0575884676382063
"TARBP1",0.378033240974525,0.50639336261591,0.518693327133225,0.0678379697413372,0.0741687979539642,-0.0346233146503549
"C15orf62",0.378099984300089,0.0400439238653001,0.0280981167170425,0.00683260126891166,0.0051150895140665,0.511109912681533
"CDRT1",0.378099984300089,0.0437969741337238,0.0337642408742153,0.00683260126891166,0.0051150895140665,0.375335078086022
"GOLGA8O",0.378099984300089,0.0417911176183504,0.0270564984887236,0.00683260126891166,0.0051150895140665,0.62722119580973
"KIAA1199",0.378099984300089,0.0409663250366032,0.0293768890955592,0.00683260126891166,0.0051150895140665,0.479756850987175
"RAPGEF3",0.378099984300089,0.0443094192288921,0.034594280399907,0.00683260126891166,0.0051150895140665,0.357079885817253
"SCG5",0.378099984300089,0.0335871156661786,0.0314112996977447,0.00683260126891166,0.0051150895140665,0.0966242694573372
"AL158147.2",0.378638379846425,0.0407467057101025,0.0585375494071146,0.00439238653001464,0.00651011392699372,-0.522678925553021
"CLIC4",0.378638379846425,0.0305026842362128,0.0404208323645664,0.00439238653001464,0.00651011392699372,-0.406162825244776
"MROH6",0.378638379846425,0.0295363591996096,0.0438037665659149,0.00439238653001464,0.00651011392699372,-0.568562925350005
"PDZD4",0.378638379846425,0.0256759394826745,0.0403557312252964,0.00439238653001464,0.00651011392699372,-0.652356510459948
"TFAP4",0.378638379846425,0.021278672523182,0.0375470820739363,0.00439238653001464,0.00651011392699372,-0.819292644142895
"NCK1",0.379000872400424,1.29983406539775,1.31533829342013,0.170326988775012,0.179725645198791,-0.0171064326771617
"SAP130",0.379210880316782,0.956915568570034,0.995542897000698,0.138116154221572,0.14671006742618,-0.0570918444802438
"C2orf42",0.379232758852928,0.568589555880918,0.595180190653336,0.0775988286969253,0.084166472913276,-0.0659389109512256
"TRMT61B",0.379523120192804,0.497310883357735,0.536493838642176,0.0683260126891166,0.0746338060916066,-0.109413598437889
"C5orf28",0.379658522847141,0.32219131283553,0.344443152755173,0.0444119082479258,0.0497558707277377,-0.0963483031930776
"CLHC1",0.380130557279403,0.108277208394339,0.0928225993954894,0.0170815031722792,0.0141827481980935,0.222181593260861
"CYSLTR1",0.380130557279403,0.173670082967301,0.145661474075796,0.0170815031722792,0.0141827481980935,0.253729901391574
"USP50",0.380356937149868,0.0426012689116642,0.0327505231341549,0.00976085895558809,0.00767263427109974,0.379378451431339
"CACNB1",0.38044710049707,0.628155197657394,0.621188095791676,0.0883357735480722,0.095559172285515,0.0160908655939834
"ZFHX3",0.380657514792772,0.0623865300146413,0.0458451522901651,0.0131771595900439,0.0106951871657754,0.444465377943246
"UPF3B",0.380816116639088,0.743801854563202,0.782745873052778,0.124938994631528,0.132992327365729,-0.0736256518151026
"GCA",0.381069289962018,0.200717423133236,0.219897698209719,0.0263543191800878,0.0304580330155778,-0.131666648534911
"EFEMP2",0.381083476325804,0.0458272327964861,0.0655475470820739,0.00683260126891166,0.00930016275284818,-0.516336619445874
"HIST4H4",0.381108836257882,0.19592972181552,0.157733085328993,0.0263543191800878,0.022785398744478,0.312850961115283
"HDGFRP2",0.381267962927017,0.146622742801367,0.17150895140665,0.0263543191800878,0.030690537084399,-0.226174976888956
"ACSM2B",0.381566544418369,0.0203025866276232,0.0187956289235062,0.00488042947779405,0.00325505696349686,0.111266353582122
"F13A1",0.381566544418369,0.0316495851634944,0.0195745175540572,0.00488042947779405,0.00325505696349686,0.69320983974797
"FAM209B",0.381566544418369,0.0365251342118106,0.0184956986747268,0.00488042947779405,0.00325505696349686,0.981699774955777
"GRIK1",0.381566544418369,0.0223279648609078,0.0128435247616833,0.00488042947779405,0.00325505696349686,0.797810570734119
"KCNIP4",0.381566544418369,0.024431429965837,0.0187793536386887,0.00488042947779405,0.00325505696349686,0.379590898547275
"MILR1",0.381566544418369,0.0217862371888726,0.0137316903045803,0.00488042947779405,0.00325505696349686,0.665907817628636
"PLEKHG5",0.381566544418369,0.0274280136652025,0.0212787723785166,0.00488042947779405,0.00325505696349686,0.366235225263302
"RP11-368I7.4",0.381566544418369,0.0264958516349439,0.016261334573355,0.00488042947779405,0.00325505696349686,0.704320834764971
"STX19",0.381566544418369,0.0235041483650561,0.0201743780516159,0.00488042947779405,0.00325505696349686,0.220391209867718
"BRMS1L",0.381712128238802,0.341581259150805,0.29786793768891,0.0517325524646169,0.0467333178330621,0.197555982505493
"MFSD12",0.381712128238802,0.306754514397267,0.246812369216461,0.0517325524646169,0.0467333178330621,0.313669877459683
"OTUD4",0.381958931898321,0.582010736944851,0.508232969076959,0.0985846754514397,0.0916066031155545,0.195555802177589
"SLFNL1",0.382397852487662,0.105880917520742,0.12374564054871,0.0170815031722792,0.020460358056266,-0.224935099390463
"LRRC27",0.382406340189205,0.0933138116154222,0.108684026970472,0.0131771595900439,0.0162752848174843,-0.219977387561487
"SLC2A4RG",0.382486501421107,0.335895558809175,0.364491978609626,0.0605173255246462,0.0664961636828645,-0.117874344979162
"MED31",0.383329085729708,0.92548560273304,0.946289235061614,0.113225963884822,0.121134619855847,-0.032070666324034
"NIPBL",0.383573589966011,2.16570522205954,2.14304812834225,0.343582235236701,0.354801209021158,0.0151726382869044
"MMP24",0.383579358012084,0.0853099072718399,0.0746733317833062,0.0175695461200586,0.0144152522669147,0.192120192567256
"ARHGAP26",0.383671063977393,1.56815031722792,1.5727412229714,0.240117130307467,0.250406882120437,-0.00421745328120944
"FNTA",0.384212843796786,0.571317715959004,0.591760055800977,0.0795510004880429,0.0862590095326668,-0.0507190498744243
"DMXL2",0.384335145087029,0.049311859443631,0.0338804929086259,0.00732064421669107,0.0053475935828877,0.541479790978173
"NEK11",0.384335145087029,0.0550366032210835,0.0321901883282957,0.00732064421669107,0.0053475935828877,0.773770414443283
"TMEM65",0.384335145087029,0.0395558809175207,0.0341757730760288,0.00732064421669107,0.0053475935828877,0.210918228585338
"SERPINF1",0.384378603222463,0.0819228892142509,0.0608649151360149,0.0136652025378233,0.0109276912345966,0.428655753307575
"SHF",0.384378603222463,0.0782430453879941,0.0666077656358986,0.0136652025378233,0.0109276912345966,0.232272136808087
"TMEM117",0.384810729752685,0.141234748657882,0.126456637991165,0.0219619326500732,0.0186003255056964,0.159452316142333
"AC000003.2",0.384815650016248,0.0638457784285017,0.050076726342711,0.0102489019033675,0.00790513833992095,0.350450977786471
"AC007952.5",0.384815650016248,0.068838457784285,0.0554336200883515,0.0102489019033675,0.00790513833992095,0.31245355067019
"ARMCX5",0.384939110316499,0.18814055636896,0.218146942571495,0.0268423621278673,0.0309230411532202,-0.213489378038539
"SLC9A1",0.385823413596403,0.37,0.400179028132992,0.061493411420205,0.0674261799581493,-0.113120292300873
